index,message,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
882,Someone plz suggest a good Dashcam for my new Tata Harrier .,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
883,"safari or harrier as a car is best . two things u need to look at preeence of hybrids - always advantage .

service centre guys are not uptodate with new adas and its effects which will take time for all company cars.

tata service centre lazy ppl - so u will
get frustrated the way they explain things .",0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
884,"One follow Safari/Harrier group,  see many issues and think other vehicles are better.

Follow group of other vehicles and see there are similar or more issues.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,"Safari is a great car, only challenge is software glitches which you find in most of the cars these days. 

Another challenge is service center, you need to be on their head if you are getting your vehicle serviced, get it done infront of you. And you wil be pain free",0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0
886,Any safari owner can help with suggestions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,Is it worth buying a safari at top end...or xuv 700 is a better option?,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0
888,"This happens at every 15500 kms, that i was told by SC you need to get reset of fuel pump by visiting SC. 

SAFARI software is set in a way that every 15500 kms you need to reset service reminder and fuel pump reminder. 

This can also be temporarily removed by restarting the vehicle quickly, But again if you restart after 5 minutes it will pop up again you can restart and it will be gone. 

So better visit SC they will remove permanently till next 15500",0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0
889,"Randomly get 'key not detected' in pre-facelift harrier. Only solution I found is too switch the car on then off. The doors will be closed and the gear in P mode, so that can be ruled out.",0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666
890,"Hi...
Safari instument cluster showing engine oil pressure warning....",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
891,"Yes, i too have the exact same issue and the service center guys always try to convince me saying that the safari brakes are designed like that and i don’t think it is correct.

I visited almost SC 5 times for the same problem and still stands unresolved.

Not sure how to get this addressed.",0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0
892,I checked with SC and they said it’s like that only for facelift safari….any facelift safari owner facing this issue..?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,It's same in almost all harriers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,"BTW my Harrier is leaking water from rear hatch glass panel 😅

Traced the source and it's rear glass sealant malfunction.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
895,"Does your Harrier too have this issue of slight bend in parcel tray, at middle ??",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,"BTW my Harrier is leaking water from rear hatch glass panel 😅

Traced the source and it's rear glass sealant malfunction.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
897,"Friends, my Harrier is due for 2nd service...Need suggestions:
1. Read post in FB that software version 15 has issues and Tata has recalled back...and currently they are installing upgraded 14 version. Should I go for 15 or continue using 14 version
2. What all activities SC guys perform in 2nd service...how do I ensure, of they really change oil and filters.....my car has run 4k
3. What is the approx cost of 2nd service",0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0
898,"I do this every time I buy a car, did same with punto, then ecosport, and now Harrier.

The final version just before major facelift is the one to go for. Never buy any new variant in 1st or even 2nd year of its launch. 

It's not just with Tata, it's with every other manufacturer.",0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
899,Sunroof closed automatically is it issue ? In non facelift harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,"I also have same issue in my harrier adventure. Got it checked from Service Center, they didn’t find any problem .",0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
901,"Im owning Safari facelift…
I see very very low air flow from middle row in door AC vents..
Is it like that only with others as well..?",0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
902,"Mine is Phase 2 Harrier, how I did a forced restart once screen got stuck permanently 

Holding mute button on steering wheel for 20 secs
Then immediately holding down audio source button

It restarted my system and once it's done, I went into settings and did a compelte factory reset twice.

It's been 2 months now, no issues so far.",0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
903,"This has happened many times with my safari also, both SC and Tata Motors have no clue. It’s actually repetitive. Happens most of the time on long routes. Maybe it gets heated because of its position.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,"I have Safari xza+O 2023 phase 2 automatic and the brakes are not that effective on single press. But as soon as I double press it gives good bite. 
On single press, the peddle goes deep too",0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111
905,"Oh they added a switch for me near the right knee of the driver place 
I have a harrier dark edition 2022",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
906,For harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,anyone knows price of set of Mudflaps for Safari ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,Just want to know whether mid year service for Harrier is mandatory or optional? I never get a service reminder in TMSC app for this service. Any idea whether missing it would have any impact on extended warranty support? Thanks.,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
909,"Iam selling these 2k kms run 1.25inch wheel spacers from Proman.

Reason to sell - Switching to aftermarket alloys

Bought for 15k
Selling for 10k flat


These are custom-made for Harrier and Safari keeping hub dia in check, so doesn't require additional hub centric rings.

A great way to fill wheel arcs on stock alloys and tyres.

Thanks",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
910,"Hi, does it make sense to get front parking sensors for harrier from the showroom itself?
SC guys saying it creates a lot of noise",0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
911,"I have safari phase 2 ZXA, i just press the break paddle and start the car. break button (which is auto applied in parking mode) i press only after starting to move the car. Driven 5000 km and no issues sp far",0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0
912,"Happened with my harrier, I had to call RSA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,Anyone faced locked break issue with safari automatic ?,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
914,"do anyone notice  creaking sound at slow speeds in safari facelift - specially while
going over a speed breaker at slow speeds",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
915,"Hi guys,
I have a 2021 harrier. Wanted to know for how much duration does the infotainment system's fan gets switched off or switched on ??",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,"Hi All, 
My harrier is 2023 model and I am trying to renew IRA app.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
917,I’m using Shell diesel for my harrier,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0
918,"I am having a 2022 xza+Safari 
Yesterday after Mumbai rains sunroof started leaking from roof mounted control panel...

Anyone faced the issue?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,Is there any WhatsApp group for new tata safari owners?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,Can anyone share me the escalation numbers for Tata. Tata PPS Guindy Service center has delivered my Safari with multieple new issues and I have rejected taking delivery.,0.0,0.0,0.2,0.2,0.0,0.4,0.1,0.0,0.0,0.1
921,"Hi

Is there any Safari Owner From Chandigarh or Mohali?
Lets have a Safari Meetup ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,"Mine Harrier auto

City 9-11kmpl (never jumped above 11)
Highway - 20kmpl (80kmph cruise",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,"Harrier automatic 
And manual average exactly figure 
Highway and city both",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
924,"Confusing, new Harriers provide company fitted",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
925,I did my harrier service in month of dec 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,"Planning to replace both rear door pads of my Harrier with new facelift ones, so that I can get those built in curtains into my pre facelift Harrier with OEM fitment.

Anybody did it or saw someone doing it ?",0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0
927,"All, today I have refilled Diesel for  almost 53 Litres. Our Safari tank is 50 Litres only. 
Yes, tank is almost empty and ‘Refuel’ notification has come on speedo console. 
Will it be possible to fill more than 50 litres of fuel in Safari? Anyone experienced it before?",0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
928,Harrier facelift DEF Tank is making noise in low speed and while passing humps . Any one noticed it ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
929,"Today a tree branch fell on the bonnet of my Harrier, causing a few tiny indentation marks.
Is there any method to get it repaired or make the bonnet surface plain again ??",0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
930,"In safari facelift i’m able to open maps in instrument cluster but it is showing full route only … not the directions or zoomed in view. 
Any tips to rectify it. Pl guide. Thanks",0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0
931,"Can anyone share the contact details of someone in Mumbai who is expert in car seat cover fitting .
I am having a Harrier and need to go for a good quality seat cover with best fit and finish.",0.0,0.0,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.16666666666666666
932,"Hi Guys,

After fixing the engine malfunction warning with too much hassle, now** I got the ((!)) **warning. Seems there is a **malfunction in EBD system or the brake fluids are low.**
So if you could, if you know **kindly tell me the location of brake fluid in tata harrier.**",0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
933,There is no auto ss in harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,"Harrier if bs 6 uses special
Efb battery
Which is exide din 78 efb
Use only that",0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2
935,"Thx, even I thought as well..The seller also running Harrier with the same 80. Good feedback..",0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
936,"Hi my harrier has done 3.5 yrs with 42 KMs, running on 1st company fitted Din 78 Exide battery. Pls advise if I should go for-
1) Amaron or Exide.
2) Din 78 or 80",0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0
937,Any suggestions for interior Deep cleaning for Safari in Bengaluru?,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0
938,"Friends, Can you please let me know the latest version of infotainment system software for the Harrier Facelift?",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
939,Hi all morning from the last few days whenever I turn my steering to left completely grinding sound comes..but if even a bit less turned no such sound only comes when turned fully...but when turned to right fully no such sound comes ...mine is 2023 safari with hydraulic steering... Any guess...is it normal or some issues...car has done 14000 kms and first major service of 1year done last month...,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0
940,One of my friend had a similar issue in his safari. Drive modes were inactive and he was not able to cross 2k rpm. Hence asked. His SC also told the same reason as yours.,0.125,0.125,0.0,0.125,0.0,0.25,0.125,0.125,0.0,0.125
941,Tata Safari RPM not stable on idle; up and down.  Any idea why ?,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
942,"My Harrier pure plus s variant doesn’t have wireless charging.
Can I get it installed from TATA Service centre ?",0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0
943,"Can't lock car if car is not in Park. But won't be going that far
 
It's just I wanted to know if there's an option to shut this auto parking break mode off. 
It's fine if that's not present on Harrier. Added to my knowledge",0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
944,"My Safari had a check engine light light up yesterday, today it is not present. Shall I still visit the SC for safety?",0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
945,"I faced an unusual issue last night in my safari 2023 bs6 phase 2. I had 4 points of diesel with 206 kms of range before turning off the vehicle. Post restart it came to 58 kms with 1 point on infotainment. After driving for about 1 km, range was same of 58 kms but the diesel indicator point moved to 4 again. Still it’s the same. I drove for about 5 kms after that. 

Any possible problem or issue we foresee here?",0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
946,"Guys, latest R15 software version for Safari is available. It was recently released. Few things are fixed but I am yet to test all.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
947,Same issue with me for 2021 tata harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,Jumpstarted using another harrier’s battery,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
949,"Harrier facelift again refused to start suddenly, looks like drained battery again, parked 10 hours back absolutely normally at work place, waiting for RSA guys to arrive🤦🏻‍♂️",0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
950,"Anyone faced weak braking issue in safari/harrier ? My facelift safari just completed 10700 and I see a drastic difference in braking system (sudden braking not working at high speed). Car doesn't stop even after pressing full brake pedal. Went to service center (Maximus, Hyderabad) yesterday but they couldn't find the issue even after multiple trials. On top of that they commented ""sir automatic mein brakes aisa hi rehta hai"" 😏. I missed hitting the another car multiple times due to sudden braking. They opened all the tyres and cleaned the disc but no difference seen.",0.0,0.0,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0
951,"Yesterday My safari got updated to this version. But I am not very sure but I felt gear shifter is having trouble in shifting gears between D,N or R. It keeps on showing ""Press Unlock to Shift"". I have travelled only 10 kms after upgrade. So not sure if the issue is there or not.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
952,"Update for fellow Facelift Harrier and Safari users- Version 15.07 is available now, supposedly lots of bug fixes and stability improvements as per TMSC, those who get updated kindly share your experiences.",0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
953,"Hi guys, anybody running aftermarket alloys for Harrier or Safari here ? If yes, care to share some pics.",0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
954,"On 2019 

Harrier on its initial days.
If you drive the car in the road.

People will stop whatever they are doing and there eyes will be in you..

It's something that money can't buy!!!

Most of you are new buyers. I hardly believe you can understand that feeling.

How many of you having the harrier calendar till now??",0.0625,0.125,0.125,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.125
